,0_drops,10p_adTime,10p_pfx_medianVis,1p_MOASlen,6months_percent,85p_beta_daybins,85p_beta_monthbins,85p_beta_weekbins,90p_adTime,90p_pfx_medianVis,95p_alpha_daybins,95p_alpha_monthbins,95p_alpha_weekbins,99p_MOASlen,ASN,Lifespan,MOAS_add%,MOAS_pfx_%,MOAS_size_add,MOAS_size_pfx,Uptime,bogons%_add,bogons%_pfx,highMaxVis_percent,highMedVis_percent,lowMaxVis_percent,lowMedVis_percent,median/unique_pfx,median_adTime,median_adTime_highMaxVis,median_adTime_highMedVis,median_adTime_lowMaxVis,median_adTime_lowMedVis,median_pfx_medianVis,q1_adTime,q1_adTime_highMaxVis,q1_adTime_highMedVis,q1_adTime_lowMaxVis,q1_adTime_lowMedVis,q1_pfx_medianVis,q3_adTime,q3_adTime_highMaxVis,q3_adTime_highMedVis,q3_adTime_lowMaxVis,q3_adTime_lowMedVis,q3_pfx_medianVis,range_MOASlen,rir_count,rir_gini_add,rir_gini_pfx,size_add,size_pfx,std_MOASlen,top_rir_add,top_rir_pfx,unassigned%_add,unassigned%_pfx,var_MOASlen,HardVotePred,SoftVotePred,Top1000,Top500,Top100,PrivateASN,DDoS,SH,allSH,UCEspam
8732,0,0.138888888889,0.618806322146,1.15740740741e-05,0.586538461538,0.06666666666669999,0.928571428571,0.25,1683.03472222,0.885912038256,0.0333333333333,0.615384615385,0.16,289.920173611,7014,1825.99652778,0.48056400598800003,0.298076923077,14186.25,1221,1.0,0.0,0.0,0.932692307692,0.855769230769,0.0384615384615,0.05769230769230001,0.25,187.534722222,218.465277778,218.465277778,16.454861111099998,16.454861111099998,0.859076179965,0.138888888889,0.138888888889,0.138888888889,0.0138888888889,0.0,0.8122730913449999,785.6128472219999,862.885416667,891.234375,34.0260416667,35.1701388889,0.868837508335,811.131944445,3,0.6368245690279588,0.7692307692307692,647.15625,104,59.28692504175641,0.593606644454,0.932692307692,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
8750,29,0.006944444444439999,0.046263345195699995,1.15740740741e-05,0.133333333333,1.0,6.0,1.0,337.51736111099996,0.921642969816,0.166666666667,1.33333333333,1.0,289.920173611,14558,1825.99652778,0.248815453772,0.233333333333,14186.25,1221,0.4907,0.0,0.0,0.666666666667,0.5,0.266666666667,0.266666666667,0.0,0.791666666667,6.82465277778,0.413194444444,0.204861111111,0.204861111111,0.753263155564,0.0416666666667,0.342013888889,0.020833333333299998,0.022569444444400004,0.022569444444400004,0.071914162973,43.40625,156.015625,287.26736111099996,6.19965277778,6.19965277778,0.885442063539,4.96875,3,0.7502369092455351,0.7466666666666667,32.15234375,30,59.28692504175641,0.9066942048350001,0.9,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
8797,23,0.0902777777778,0.0860381949402,1.15740740741e-05,0.04,1.0,9.333333333330001,2.5,7.875,0.7557588637029999,0.5,3.0,1.0,369.88888888900004,64500,1772.29861111,0.491156140766,0.23,2023.0,673,0.913,0.0,0.0,0.17,0.11,0.1,0.16,0.02,0.5277777777780001,5.5,5.36111111111,0.770833333333,0.770833333333,0.655191401098,0.5277777777780001,0.911458333333,0.854166666667,0.0104166666667,0.00868055555556,0.6473394011020001,0.654513888889,11.2899305556,5.62152777778,5.51736111111,8.791666666669999,0.655191438758,14.7187384259,5,0.4486319323771095,0.5414141414141415,148.62890625,100,61.594262651252606,0.48254940653300005,0.646464646465,0.10765066099000001,0.01,3793.853191551491,1,1,0,0,0,0,0,0,0,1
8799,10,0.024305555555599996,0.050979162883500004,1.15740740741e-05,0.0,0.0,0.0,0.0,1.12152777778,0.875974500227,0.0,0.0,0.0,289.920173611,64501,1436.47569444,0.17777777777800002,0.166666666667,14186.25,1221,0.013,0.0,0.0,0.75,0.75,0.166666666667,0.166666666667,0.0,0.6684027777780001,0.965277777778,0.965277777778,8.26215277778,8.26215277778,0.869932361585,0.371527777778,0.371527777778,0.371527777778,0.0,0.0,0.694923947887,1.12152777778,1.12152777778,1.12152777778,16.524305555599998,16.524305555599998,0.875974500227,0.006932870370369999,3,0.7111111111111111,0.6666666666666667,11.25,12,59.28692504175641,0.8,0.75,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
8804,3,0.03125,0.6532271435600001,1.15740740741e-05,0.0,0.0,0.0,0.0,0.09375,0.874673629243,0.0,0.0,0.0,189.47916666700002,64504,742.083333333,0.5,0.8,10389.0,1272,0.0002,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0347222222222,0.0347222222222,0.0329861111111,0.0,0.0,0.832354221062,0.03125,0.03125,0.03125,0.0,0.0,0.82815096131,0.038194444444400004,0.038194444444400004,0.0364583333333,0.0,0.0,0.8733681462139999,1.1574074074e-05,2,0.6,0.72,16.0,10,51.36563987372558,0.5,0.8,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,0
8869,11,80.6979166667,0.792247303765,1.15740740741e-05,0.708333333333,0.166666666667,1.27777777778,0.25,1166.26041667,0.834358176119,0.0769230769231,1.15384615385,0.666666666667,289.920173611,262181,1483.28125,0.340206185567,0.0625,14186.25,1221,0.9966,0.0,0.0,0.979166666667,0.958333333333,0.0,0.0,0.125,313.300347222,315.114583333,320.465277778,0.0,0.0,0.8019177680159999,137.56770833299998,143.361111111,179.76388888900001,0.0,0.0,0.795549961139,567.7534722219999,576.7465277780001,576.7465277780001,0.0,0.0,0.82187677895,0.00692129629633,3,0.7670103092783506,0.7583333333333334,97.0,48,59.28692504175641,0.927835051546,0.916666666667,0.0,0.0,3514.939480906843,1,0,0,0,0,0,0,0,0,0
8921,69,2.66319444444,0.85161741552,0.0,0.3,1.0,3.0,1.0,1074.58333333,0.9051008303679999,0.5,2.0,1.0,0.0,56554,1778.39236111,0.0,0.0,0.0,0,0.6097,0.0,0.0,1.0,1.0,0.0,0.0,0.1,3.93055555556,3.93055555556,3.93055555556,0.0,0.0,0.863184848599,3.93055555556,3.93055555556,3.93055555556,0.0,0.0,0.863184848599,289.71875,289.71875,289.71875,0.0,0.0,0.8829131045119999,0.0,2,0.6348623853211008,0.76,436.0,10,0.0,0.587155963303,0.9,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
9028,94,0.0104166666667,0.5044238760249999,1.15740740741e-05,0.006060606060609999,0.5,1.0,1.0,1.29513888889,0.926859993009,0.0,1.0,0.0,173.38541666700002,43239,1647.27083333,0.00952380952381,0.006060606060609999,2133.0,628,0.1868,0.0,0.0,0.951515151515,0.8060606060609999,0.006060606060609999,0.06666666666669999,0.0,0.284722222222,0.284722222222,0.284722222222,0.0,1.75694444444,0.904761904762,0.128472222222,0.128472222222,0.125,0.0,1.56597222222,0.852466682254,0.793402777778,0.8125,0.5659722222219999,0.0,2.98263888889,0.9216627374609999,0.0,4,0.5519230769230771,0.4098765432098765,420.0,165,36.1542824515271,0.598557692308,0.35802469135799997,0.00952380952381,0.0181818181818,1307.1321395848006,1,1,0,0,0,0,0,0,0,0
9047,411,0.006944444444439999,0.822137296532,1.15740740741e-05,0.0,0.0,0.0,0.0,0.166666666667,0.9313687043440001,0.8,0.0,0.0,369.88888888900004,197329,721.329861111,0.012285012284999999,0.011296660117899999,2023.0,673,0.1417,0.0,0.0,0.988212180747,0.9160117878190001,0.0029469548133600003,0.044695481336,0.0,0.038194444444400004,0.038194444444400004,0.038194444444400004,0.0277777777778,1.4270833333300001,0.902484236431,0.0173611111111,0.0173611111111,0.0173611111111,0.0173611111111,0.871527777778,0.8769716088330001,0.08333333333330001,0.08333333333330001,0.0763888888889,0.03125,3.09722222222,0.922666666667,0.239571759259,5,0.5465798045602607,0.5040959040959041,3256.0,2036,61.594262651252606,0.537459283388,0.458041958042,0.0571253071253,0.016699410608999998,3793.853191551491,1,1,0,0,0,0,0,0,0,0
9051,84,0.0,0.019636898093,1.15740740741e-05,0.144578313253,1.0,9.0,2.0,296.399305556,0.202518939675,1.0,3.0,1.5,173.38541666700002,65101,1825.99652778,0.929863767244,0.771084337349,2133.0,628,0.8856,0.0,0.0,0.0,0.0,0.6626506024100001,0.771084337349,0.03614457831330001,76.46180555560001,0.0,0.0,33.4930555556,75.5885416667,0.07821781398410001,0.0173611111111,0.0,0.0,0.0,0.0138888888889,0.0314866807692,145.90625,0.0,0.0,84.5590277778,87.28125,0.10884363487500001,913.461793982,4,0.7565430400962654,0.5349397590361445,727.15625,83,36.1542824515271,0.932614207744,0.614457831325,0.0,0.0,1307.1321395848006,1,1,0,0,0,1,0,0,0,0
9052,79,0.0,0.0170316301703,1.15740740741e-05,0.029556650246299998,1.0,20.5,4.0,83.4479166667,0.288194444444,1.0,5.0,2.0,369.88888888900004,65100,1804.58333333,0.9644532130779999,0.6748768472910001,2023.0,673,0.8781,0.000360766629087,0.00492610837438,0.0,0.0,0.47290640394100003,0.536945812808,0.014778325123199999,0.05208333333330001,0.0,0.0,0.0104166666667,0.0104166666667,0.135755123512,0.0034722222222199994,0.0,0.0,0.0,0.0,0.0293715846995,8.81597222222,0.0,0.0,1.84722222222,3.10763888889,0.24936386768399998,830.354166667,5,0.5509902106735238,0.5306930693069307,2771.875,203,61.594262651252606,0.493706861551,0.59900990099,0.0,0.0,3793.853191551491,1,1,0,0,0,1,0,0,0,0
9053,76,0.0,0.0126361493563,1.15740740741e-05,0.163265306122,0.166666666667,0.5,0.25,361.47916666699996,0.38155971114200005,0.0,1.0,0.5714285714289999,369.88888888900004,65102,1773.95833333,0.9965397923880001,0.897959183673,2023.0,673,0.4436,0.0,0.0,0.0,0.0,0.632653061224,0.6938775510199999,0.0,0.26388888888900003,0.0,0.0,0.0,0.0,0.035087719298199996,0.0,0.0,0.0,0.0,0.0,0.0199501246883,25.8871527778,0.0,0.0,0.26388888888900003,0.26388888888900003,0.225707468512,752.8715277780001,5,0.6713681241184767,0.4622222222222223,1445.0,49,61.594262651252606,0.7242595204510001,0.555555555556,0.018685121107299998,0.0816326530612,3793.853191551491,1,1,0,0,0,1,0,0,0,0
9055,148,0.0,0.0170575692964,1.15740740741e-05,0.0416666666667,1.0,11.5,2.0,128.55208333299998,0.17056912518800002,1.0,5.0,2.5,173.38541666700002,65104,1825.99652778,0.977673372686,0.666666666667,2133.0,628,0.3292,0.0,0.0,0.0,0.0,0.583333333333,0.75,0.0,3.8159722222199997,0.0,0.0,14.4670138889,14.4670138889,0.037179137760900004,0.989583333333,0.0,0.0,0.0,0.0,0.025545335460900005,37.5850694444,0.0,0.0,37.5694444444,37.6006944444,0.158447396908,256.663194445,4,0.7807810092633101,0.2833333333333334,1848.26953125,24,36.1542824515271,0.969555559782,0.33333333333299997,0.0,0.0,1307.1321395848006,1,1,0,0,0,1,0,0,0,0
9065,1,3.54513888889,0.32400245993099996,1.15740740741e-05,0.1,1.0,8.0,1.0,300.378472222,0.8239776911360001,0.0,3.5,1.0,289.920173611,45489,320.565972222,0.932432432432,0.6,14186.25,1221,0.9999,0.0,0.0,0.7,0.6,0.0,0.0,0.1,24.3576388889,24.3854166667,14.244791666700001,0.0,0.0,0.8036851937620001,4.10069444444,3.54513888889,3.54513888889,0.0,0.0,0.324003333436,24.3888888889,49.9930555556,49.9930555556,0.0,0.0,0.8182991543350001,24.3992939815,3,0.56,0.5333333333333333,74.0,10,59.28692504175641,0.5,0.444444444444,0.8648648648649999,0.1,3514.939480906843,1,1,0,0,0,0,0,0,0,0
9072,0,20.125,0.5047442953760001,1.15740740741e-05,0.34497816593900005,0.025641025641,0.13636363636399998,0.06818181818180001,1614.47916667,0.9043268439740001,0.0,0.714285714286,0.137931034483,369.88888888900004,17216,1825.99652778,0.031746031746,0.048034934497800004,2023.0,673,1.0,0.0,0.0,0.9912663755460001,0.449781659389,0.0,0.0,0.187772925764,67.875,67.875,781.5347222219999,0.0,0.0,0.678230447793,60.0416666667,60.0416666667,66.66319444439999,0.0,0.0,0.5055215442809999,781.53125,781.53125,1199.82986111,0.0,0.0,0.8901470517579999,26.5867939815,5,0.5729281767955801,0.5964912280701754,756.0,229,61.594262651252606,0.604972375691,0.701754385965,0.042328042328000005,0.004366812227069999,3793.853191551491,1,1,0,0,0,0,0,0,0,1
9074,1,36.0069444444,0.789992273606,1.15740740741e-05,0.659574468085,0.14285714285700002,1.0,0.25,1117.44097222,0.862476487429,0.0588235294118,1.07407407407,0.315789473684,173.38541666700002,17213,1260.72569444,0.31746031746,0.425531914894,2133.0,628,1.0,0.0,0.0,1.0,0.936170212766,0.0,0.0425531914894,0.36170212766000004,395.51736111099996,395.51736111099996,396.883680556,0.0,38.2430555556,0.821498424038,102.875,102.875,106.774305556,0.0,17.236111111099998,0.799566483921,962.5034722219999,962.5034722219999,962.5034722219999,0.0,59.25,0.846969054058,342.836805556,4,0.5333333333333333,0.5531914893617021,63.0,47,36.1542824515271,0.460317460317,0.553191489362,0.0,0.0,1307.1321395848006,1,1,0,0,0,0,0,0,0,1
9101,6,0.135416666667,0.0316393426634,1.15740740741e-05,0.4375,0.166666666667,0.5,1.0,548.2534722219999,0.880666570944,0.0,1.0,0.0,189.47916666700002,134175,1229.57986111,0.619289340102,0.5625,10389.0,1272,0.6136,0.0,0.0,0.875,0.6875,0.0625,0.25,0.0625,119.725694444,172.96180555599997,495.57986111099996,0.135416666667,4.894097222219999,0.8666071492440001,3.07118055556,4.95486111111,98.93402777780001,0.135416666667,2.484375,0.39357158367,547.692708333,548.2465277780001,548.2534722219999,0.135416666667,4.956597222219999,0.8784619822830001,216.465277777,2,0.7894179894179895,0.7200000000000001,394.0,16,51.36563987372558,0.9735449735449999,0.8,0.0406091370558,0.0625,2638.4289596372673,1,1,0,0,0,0,0,0,0,1
9109,0,4.628472222219999,0.13318826492799998,1.15740740741e-05,0.6956521739129999,0.0588235294118,0.35294117647100004,0.13636363636399998,1515.01736111,0.857610165898,0.05,0.777777777778,0.459459459459,289.920173611,23541,1516.33333333,0.14234875444800002,0.101449275362,14186.25,1221,1.0,0.0,0.0,1.0,0.8405797101450001,0.0,0.115942028986,0.260869565217,247.69791666700002,247.69791666700002,247.69791666700002,0.0,4.628472222219999,0.828009565159,100.376736111,100.376736111,234.309027778,0.0,4.628472222219999,0.821153871216,612.885416667,612.885416667,900.354166667,0.0,4.63020833333,0.833137236197,0.013877314814799998,3,0.7686832740213523,0.7072463768115942,281.0,69,59.28692504175641,0.925266903915,0.782608695652,0.0,0.0,3514.939480906843,1,0,0,0,0,0,0,0,0,1
9140,1,0.826388888889,0.601965727836,1.15740740741e-05,0.344827586207,0.14285714285700002,0.692307692308,0.272727272727,461.54513888900004,0.799143797042,0.153846153846,1.0,0.7272727272730001,289.920173611,205450,471.524305556,0.341463414634,0.241379310345,14186.25,1221,0.9808,0.0,0.0,0.862068965517,0.827586206897,0.0,0.0,0.344827586207,101.979166667,125.413194444,125.40972222200001,0.0,0.0,0.7902604374269999,21.204861111099998,94.31597222219999,94.31597222219999,0.0,0.0,0.7807031735269999,227.67013888900001,246.98611111099999,227.67013888900001,0.0,0.0,0.79692003168,246.996527778,3,0.5560975609756098,0.5241379310344828,41.0,29,59.28692504175641,0.5609756097559999,0.51724137931,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
9187,3,24.006944444400002,0.813421873896,1.15740740741e-05,0.33333333333299997,0.25,0.75,0.5,346.97916666699996,0.83413375966,0.0,1.0,1.0,189.47916666700002,205422,423.56597222199997,0.5,0.33333333333299997,10389.0,1272,0.82,0.0,0.0,1.0,1.0,0.0,0.0,0.33333333333299997,24.0104166667,24.0104166667,24.0104166667,0.0,0.0,0.813426701817,24.006944444400002,24.006944444400002,24.006944444400002,0.0,0.0,0.813424205211,258.112847222,258.112847222,258.112847222,0.0,0.0,0.8310067162739999,0.0,2,0.6,0.6666666666666667,32.0,12,51.36563987372558,0.5,0.666666666667,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,1,0,0
9200,0,2.95138888889,0.047967440464000005,1.15740740741e-05,0.410256410256,0.23076923076900002,0.5652173913040001,0.363636363636,464.87152777800003,0.8100432808239999,0.06666666666669999,1.1739130434799998,0.28571428571400004,289.920173611,136897,504.91666666699996,0.35555555555600005,0.38461538461499994,14186.25,1221,1.0,0.0,0.0,0.846153846154,0.769230769231,0.0769230769231,0.102564102564,0.410256410256,92.5486111111,124.024305556,202.97916666700002,0.18055555555599997,0.18055555555599997,0.7967516282420001,23.506944444400002,31.2013888889,79.49305555560001,0.18055555555599997,0.17708333333299997,0.7818654148,370.711805556,373.11458333300004,375.506944444,15.427083333299999,7.803819444439999,0.8021686660490001,28.8055439815,3,0.6933333333333334,0.676923076923077,45.0,39,59.28692504175641,0.8,0.769230769231,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
9209,63,1.6770833333300001,0.11820141224899999,1.15740740741e-05,0.262068965517,0.5,6.0,1.0,496.67013888900004,0.889653840792,0.586206896552,3.0,1.0,369.88888888900004,59749,1533.42361111,0.27950310559,0.331034482759,2023.0,673,0.9455,0.0,0.0,0.7793103448280001,0.620689655172,0.165517241379,0.19310344827599998,0.0896551724138,77.1076388889,140.61458333299998,148.09895833299998,4.19791666667,4.19791666667,0.8007019322519999,16.9479166667,55.9340277778,76.3541666667,1.61111111111,1.54513888889,0.367871655643,192.28819444400003,255.06944444400003,264.413194444,15.3142361111,17.064236111099998,0.867412799731,13.065972222200001,5,0.5391304347826086,0.6786206896551724,322.0,145,61.594262651252606,0.465838509317,0.8137931034479999,0.0,0.0,3793.853191551491,1,1,0,0,0,0,0,1,1,1
9211,1,0.0138888888889,0.846443536576,0.0,0.28571428571400004,0.33333333333299997,0.5,0.33333333333299997,239.19444444400003,0.8805970149250001,0.0,1.0,0.5,0.0,7825,338.090277778,0.0,0.0,0.0,0,0.9999,0.0,0.0,0.928571428571,0.928571428571,0.0,0.0,0.28571428571400004,117.635416667,117.635416667,117.635416667,0.0,0.0,0.8720813482359999,0.0138888888889,0.0138888888889,0.0138888888889,0.0,0.0,0.8491229338160001,188.04861111099999,213.621527778,213.621527778,0.0,0.0,0.8805970149250001,0.0,2,0.7633027522935779,0.7384615384615384,444.0,14,0.0,0.908256880734,0.846153846154,0.018018018018,0.07142857142860001,0.0,1,1,0,0,0,0,0,0,0,0
9288,37,0.0,0.426307254599,0.0,0.0555555555556,1.0,5.0,1.0,0.75,0.939012996408,0.0,1.0,1.0,0.0,201793,1526.64583333,0.0,0.0,0.0,0,0.9985,0.0,0.0,0.861111111111,0.861111111111,0.0,0.0,0.0277777777778,0.33333333333299997,0.388888888889,0.388888888889,0.0,0.0,0.9260019036480001,0.0607638888889,0.184027777778,0.184027777778,0.0,0.0,0.888234672855,0.4375,0.65625,0.65625,0.0,0.0,0.935700731905,0.0,4,0.7209302325581396,0.6555555555555556,86.0,36,0.0,0.883720930233,0.805555555556,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
9379,0,10.21875,0.797976402578,1.15740740741e-05,0.263565891473,0.0434782608696,0.8723404255320001,0.207547169811,1329.64583333,0.8829131381640001,0.063829787234,1.2272727272700001,0.33333333333299997,289.920173611,55293,1825.99652778,0.0623973727422,0.027131782945699998,14186.25,1221,1.0,0.0,0.0,0.996124031008,0.980620155039,0.0,0.00387596899225,0.166666666667,22.1527777778,22.4375,21.868055555599998,0.0,0.006944444444439999,0.832405855486,10.902777777799999,10.911458333299999,10.911458333299999,0.0,0.006944444444439999,0.812094360608,245.07986111099999,277.930555556,215.98958333299998,0.0,0.006944444444439999,0.832660372401,537.833310185,3,0.741543513957307,0.7534883720930233,609.0,258,59.28692504175641,0.8801313628899999,0.922480620155,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,1
9402,0,0.28125,0.7987415724060001,0.0,0.1,1.0,1.0,1.0,1665.68402778,0.9124599029200001,0.0,1.0,0.0,0.0,26026,1825.99652778,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,40.8211805556,40.8211805556,40.8211805556,0.0,0.0,0.872224935568,0.28125,0.28125,0.28125,0.0,0.0,0.7987415724060001,59.6354166667,59.6354166667,59.6354166667,0.0,0.0,0.9012833720219999,0.0,3,0.6666666666666667,0.5,720.0,10,0.0,0.75,0.5,0.8666666666670001,0.6,0.0,1,1,0,0,0,0,0,0,0,0
9444,2,0.020833333333299998,0.063605184449,1.15740740741e-05,0.302325581395,1.0,6.4,1.5,349.243055556,0.8676763229350001,0.33333333333299997,1.05882352941,0.666666666667,289.920173611,131477,895.857638889,0.08517140251869999,0.441860465116,14186.25,1221,0.9999,0.0,0.0,0.767441860465,0.581395348837,0.09302325581399999,0.162790697674,0.06976744186049999,45.4027777778,70.22569444439999,51.7083333333,19.663194444400002,33.5555555556,0.797051995158,4.909722222219999,5.112847222219999,4.91666666667,8.21875,16.336805555599998,0.20638404694899998,253.44444444400003,265.756944444,255.71354166700002,28.272569444400002,170.586805556,0.811332673972,170.645810185,3,0.7798112231066858,0.6790697674418604,317.0078125,43,59.28692504175641,0.955837050546,0.7441860465119999,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
9451,73,0.006944444444439999,0.21278559514000003,1.15740740741e-05,0.108695652174,0.2,0.2,0.2,187.059027778,0.9391603415559999,0.0,1.0,0.0,289.920173611,196716,1469.69444444,0.26890756302499996,0.15217391304300001,14186.25,1221,0.1609,0.0,0.0,0.9565217391299998,0.847826086957,0.0,0.0,0.0,0.17881944444400003,0.17881944444400003,0.17708333333299997,0.0,0.0,0.9100446428569999,0.104166666667,0.104166666667,0.0902777777778,0.0,0.0,0.862040133779,0.381944444444,0.319444444444,0.253472222222,0.0,0.0,0.936831550802,230.96526620400002,3,0.6386554621848739,0.6434782608695653,119.0,46,59.28692504175641,0.680672268908,0.739130434783,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,1,1,1
9492,11,0.0138888888889,0.0825065274151,1.15740740741e-05,0.117647058824,1.0,1.42857142857,1.0,210.39583333299998,0.8914572156899999,0.0,1.2,0.75,189.47916666700002,203734,1144.50694444,0.415584415584,0.294117647059,10389.0,1272,0.4086,0.0,0.0,0.529411764706,0.529411764706,0.470588235294,0.470588235294,0.0,31.2083333333,96.0451388889,96.0451388889,16.7135416667,16.7135416667,0.8222570303810001,1.30034722222,17.4375,17.4375,0.237847222222,0.237847222222,0.09550403836100001,121.0,184.112847222,184.112847222,31.2083333333,31.2083333333,0.889173304156,4.13887731482,2,0.7335064935064934,0.7529411764705882,12.03125,17,51.36563987372558,0.833766233766,0.8823529411759999,0.0,0.0,2638.4289596372673,1,1,0,0,0,0,0,0,0,1
9507,5,0.552083333333,0.14009398355699998,1.15740740741e-05,0.0,0.14285714285700002,0.5714285714289999,0.0,14.6736111111,0.913487140765,0.0,1.0,0.0,173.38541666700002,204211,719.666666667,0.0181818181818,0.125,2133.0,628,0.1598,0.0,0.0,0.4375,0.4375,0.0,0.375,0.0,12.359375,1.40277777778,1.40277777778,0.0,14.6736111111,0.27599748856,1.39930555556,1.39930555556,1.39930555556,0.0,13.8298611111,0.14009398355699998,14.6736111111,10.8923611111,10.8923611111,0.0,14.6736111111,0.9048426475679999,0.618055555552,4,0.6232558139534884,0.5454545454545454,440.0,16,36.1542824515271,0.7441860465119999,0.636363636364,0.218181818182,0.3125,1307.1321395848006,1,1,0,0,0,0,0,0,0,0
9533,40,11.697916666700001,0.0824694315235,1.15740740741e-05,0.1,1.0,4.0,2.0,1821.67708333,0.895381639584,0.0,2.0,1.0,189.47916666700002,35800,1825.99652778,0.8181818181820001,0.8,10389.0,1272,0.9986,0.0,0.0,0.6,0.2,0.0,0.2,0.1,11.864583333299999,11.7361111111,916.770833333,0.0,82.4878472222,0.46622196923299997,11.7361111111,11.697916666700001,11.864583333299999,0.0,82.47569444439999,0.46540095210500004,82.47569444439999,11.864583333299999,1821.67708333,0.0,82.5,0.46809902675,11.878460648099999,2,0.6545454545454544,0.68,11.0,10,51.36563987372558,0.636363636364,0.7,0.0,0.0,2638.4289596372673,1,0,0,0,0,0,0,0,0,1
9552,3,40.559027777800004,0.8684940865240001,1.15740740741e-05,0.0,1.0,1.5,1.0,171.368055556,0.8827388772570001,0.0,1.0,0.5,289.920173611,9504,950.8125,0.3,0.3,14186.25,1221,0.3205,0.0,0.0,1.0,1.0,0.0,0.0,0.0,59.685763888900006,59.685763888900006,59.685763888900006,0.0,0.0,0.873843731383,40.8298611111,40.8298611111,40.8298611111,0.0,0.0,0.868602149543,63.0520833333,63.0520833333,63.0520833333,0.0,0.0,0.8827385810439999,0.541666666667,3,0.48,0.48,10.0,10,59.28692504175641,0.4,0.4,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
9555,44,0.006944444444439999,0.0234921517418,1.15740740741e-05,0.0416666666667,1.0,2.0,1.0,59.9722222222,0.363636363636,0.0,1.0,1.0,173.38541666700002,65521,1758.05902778,0.994108194965,0.833333333333,2133.0,628,0.2849,0.0,0.0,0.0,0.0,0.375,0.541666666667,0.0,0.434027777778,0.0,0.0,1.94097222222,0.434027777778,0.0941257072246,0.006944444444439999,0.0,0.0,0.024305555555599996,0.0902777777778,0.0571421359093,29.8072916667,0.0,0.0,26.078125,2.33333333333,0.238430492354,80.9027777778,4,0.4777718264595608,0.55,58.34375,24,36.1542824515271,0.502945902517,0.541666666667,0.0,0.0,1307.1321395848006,1,1,0,0,0,1,0,0,0,0
9558,35,0.0,0.022201451754099998,1.15740740741e-05,0.166666666667,0.5,4.5,1.0,665.163194444,0.390590167724,0.0,1.5,1.0,173.38541666700002,65525,1825.99652778,0.894736842105,0.888888888889,2133.0,628,0.5091,0.0,0.0,0.0,0.0,0.5,0.555555555556,0.0555555555556,1.3489583333300001,0.0,0.0,1.0,1.01388888889,0.10898739943600001,0.0590277777778,0.0,0.0,0.03125,0.0590277777778,0.044198856786,64.6527777778,0.0,0.0,449.65451388900004,234.14583333299998,0.201419801255,828.3402777780001,4,0.4421052631578947,0.4888888888888889,19.0,18,36.1542824515271,0.42105263157899997,0.444444444444,0.0,0.0,1307.1321395848006,1,1,0,0,0,1,0,0,0,0
9562,28,6.881944444439999,0.7540635822149999,1.15740740741e-05,0.18604651162799998,0.25,1.0,0.5,349.45833333300004,0.913760848106,0.2,1.22222222222,1.0,189.47916666700002,43147,1077.97916667,0.07092198581560001,0.116279069767,10389.0,1272,0.9045,0.0,0.0,1.0,0.9883720930230001,0.0,0.0,0.10465116279100001,95.0138888889,95.0138888889,95.0138888889,0.0,0.0,0.882709554556,45.4340277778,45.4340277778,45.4340277778,0.0,0.0,0.8656334557459999,117.822916667,117.822916667,117.822916667,0.0,0.0,0.887761455653,0.208321759259,2,0.7966942148760331,0.7952380952380952,141.0,86,51.36563987372558,0.99173553719,0.988095238095,0.14184397163100002,0.023255813953499998,2638.4289596372673,1,1,0,0,0,0,0,1,0,1
9573,2,3.81944444444,0.775876610141,1.15740740741e-05,0.193548387097,0.14285714285700002,0.14285714285700002,0.14285714285700002,277.756944444,0.803400811588,0.0,0.14285714285700002,0.0,289.920173611,36828,1825.99652778,0.0322580645161,0.0322580645161,14186.25,1221,0.2188,0.0,0.0,1.0,0.967741935484,0.0,0.0,0.0,6.74305555556,6.74305555556,6.74305555556,0.0,0.0,0.779634960729,6.74305555556,6.74305555556,6.74305555556,0.0,0.0,0.779479163501,119.173611111,119.173611111,88.19097222219999,0.0,0.0,0.801297448209,0.0,3,0.6580645161290323,0.6580645161290323,31.0,31,59.28692504175641,0.677419354839,0.677419354839,0.0,0.0,3514.939480906843,1,1,0,0,0,0,0,0,0,0
